date-time;year;month;day-of-month;hour;day-of-year;u;Rg;Rain;Rain_last3h;LAI
2016/07/16 16:00;2016;7;16;16;198;5.7;468.1;0;0;6.400
2016/07/16 17:00;2016;7;16;17;198;4.6;345.3;0;0;6.400
2016/07/16 18:00;2016;7;16;18;198;3.4;223.5;0;0;6.400
2016/07/16 19:00;2016;7;16;19;198;2.3;87.3;0;0;6.400
2016/07/16 20:00;2016;7;16;20;198;1.8;9.5;0;0;6.400
2016/07/16 21:00;2016;7;16;21;198;1.6;0.0;0;0;6.400
2016/07/16 22:00;2016;7;16;22;198;2.5;0.0;0;0;6.400
2016/07/16 23:00;2016;7;16;23;198;2.3;0.0;0;0;6.400
2016/07/17 00:00;2016;7;17;0;199;1.4;0.0;0;0;6.400
2016/07/17 01:00;2016;7;17;1;199;1.6;0.0;0;0;6.400
2016/07/17 02:00;2016;7;17;2;199;2.1;0.0;0;0;6.400
2016/07/17 03:00;2016;7;17;3;199;2.1;0.0;0;0;6.400
2016/07/17 04:00;2016;7;17;4;199;2.6;0.5;0;0;6.400
2016/07/17 05:00;2016;7;17;5;199;2.2;15.7;0;0;6.400
2016/07/17 06:00;2016;7;17;6;199;3.0;48.7;0;0;6.400
2016/07/17 07:00;2016;7;17;7;199;2.8;123.4;0;0;6.400
2016/07/17 08:00;2016;7;17;8;199;3.1;162.5;0;0;6.400
2016/07/17 09:00;2016;7;17;9;199;3.0;345.4;0;0;6.400
2016/07/17 10:00;2016;7;17;10;199;2.9;551.0;0;0;6.400
2016/07/17 11:00;2016;7;17;11;199;2.6;596.7;0;0;6.400
2016/07/17 12:00;2016;7;17;12;199;3.6;603.0;0;0;6.400
2016/07/17 13:00;2016;7;17;13;199;2.5;741.1;0;0;6.400
2016/07/17 14:00;2016;7;17;14;199;3.4;750.8;0;0;6.400
2016/07/17 15:00;2016;7;17;15;199;3.4;627.1;0;0;6.400
2016/07/17 16:00;2016;7;17;16;199;3.8;506.9;0;0;6.400
2016/07/17 17:00;2016;7;17;17;199;3.9;371.1;0;0;6.400
2016/07/17 18:00;2016;7;17;18;199;3.6;227.5;0;0;6.400
2016/07/17 19:00;2016;7;17;19;199;3.2;119.3;0;0;6.400
2016/07/17 20:00;2016;7;17;20;199;2.9;14.0;0;0;6.400
2016/07/17 21:00;2016;7;17;21;199;2.3;0.0;0;0;6.400
2016/07/17 22:00;2016;7;17;22;199;2.3;0.0;0;0;6.400
2016/07/17 23:00;2016;7;17;23;199;2.2;0.0;0;0;6.400
2016/07/18 00:00;2016;7;18;0;200;1.9;0.0;0;0;6.400
2016/07/18 01:00;2016;7;18;1;200;1.4;0.0;0;0;6.400
2016/07/18 02:00;2016;7;18;2;200;2.1;0.0;0;0;6.400
2016/07/18 03:00;2016;7;18;3;200;2.2;0.0;0;0;6.400
2016/07/18 04:00;2016;7;18;4;200;2.0;1.7;0;0;6.400
2016/07/18 05:00;2016;7;18;5;200;2.8;30.7;0;0;6.400
2016/07/18 06:00;2016;7;18;6;200;3.0;94.9;0;0;6.400
2016/07/18 07:00;2016;7;18;7;200;2.7;338.7;0;0;6.400
2016/07/18 08:00;2016;7;18;8;200;3.1;407.6;0;0;6.400
2016/07/18 09:00;2016;7;18;9;200;3.6;619.8;0;0;6.400
2016/07/18 10:00;2016;7;18;10;200;4.6;760.4;0;0;6.400
2016/07/18 11:00;2016;7;18;11;200;5.0;805.5;0;0;6.400
2016/07/18 12:00;2016;7;18;12;200;4.8;676.3;0;0;6.400
2016/07/18 13:00;2016;7;18;13;200;4.5;656.7;0;0;6.400
2016/07/18 14:00;2016;7;18;14;200;4.9;759.5;0;0;6.400
2016/07/18 15:00;2016;7;18;15;200;4.4;678.3;0;0;6.400
2016/07/18 16:00;2016;7;18;16;200;5.8;543.1;0;0;6.400
2016/07/18 17:00;2016;7;18;17;200;5.0;412.1;0;0;6.400
2016/07/18 18:00;2016;7;18;18;200;5.0;256.5;0;0;6.400
2016/07/18 19:00;2016;7;18;19;200;4.4;114.6;0;0;6.400
2016/07/18 20:00;2016;7;18;20;200;3.9;17.4;0;0;6.400
2016/07/18 21:00;2016;7;18;21;200;3.9;0.0;0;0;6.400
2016/07/18 22:00;2016;7;18;22;200;4.1;0.0;0;0;6.400
2016/07/18 23:00;2016;7;18;23;200;4.9;0.0;0;0;6.400
2016/07/19 00:00;2016;7;19;0;201;4.0;0.0;0;0;6.400
2016/07/19 01:00;2016;7;19;1;201;3.8;0.0;0;0;6.400
2016/07/19 02:00;2016;7;19;2;201;2.3;0.0;0;0;6.400
2016/07/19 03:00;2016;7;19;3;201;1.8;0.0;0;0;6.400
2016/07/19 04:00;2016;7;19;4;201;2.0;2.7;0;0;6.400
2016/07/19 05:00;2016;7;19;5;201;3.2;58.0;0;0;6.400
2016/07/19 06:00;2016;7;19;6;201;3.4;180.5;0;0;6.400
2016/07/19 07:00;2016;7;19;7;201;4.1;330.8;0;0;6.400
2016/07/19 08:00;2016;7;19;8;201;5.5;472.3;0;0;6.400
2016/07/19 09:00;2016;7;19;9;201;5.0;610.1;0;0;6.400
2016/07/19 10:00;2016;7;19;10;201;5.3;711.9;0;0;6.400
2016/07/19 11:00;2016;7;19;11;201;5.4;778.1;0;0;6.400
2016/07/19 12:00;2016;7;19;12;201;4.2;804.4;0;0;6.400
2016/07/19 13:00;2016;7;19;13;201;3.5;792.6;0;0;6.400
2016/07/19 14:00;2016;7;19;14;201;4.6;739.1;0;0;6.400
2016/07/19 15:00;2016;7;19;15;201;5.1;654.8;0;0;6.400
2016/07/19 16:00;2016;7;19;16;201;5.3;527.9;0;0;6.400
2016/07/19 17:00;2016;7;19;17;201;5.1;389.0;0;0;6.400
2016/07/19 18:00;2016;7;19;18;201;4.5;236.0;0;0;6.400
2016/07/19 19:00;2016;7;19;19;201;4.2;99.4;0;0;6.400
2016/07/19 20:00;2016;7;19;20;201;3.8;13.7;0;0;6.400
2016/07/19 21:00;2016;7;19;21;201;2.2;0.0;0;0;6.400
2016/07/19 22:00;2016;7;19;22;201;1.1;0.0;0;0;6.400
2016/07/19 23:00;2016;7;19;23;201;1.3;0.0;0;0;6.400
2016/07/20 00:00;2016;7;20;0;202;1.0;0.0;0;0;6.400
2016/07/20 01:00;2016;7;20;1;202;0.9;0.0;0;0;6.400
2016/07/20 02:00;2016;7;20;2;202;1.8;0.0;0;0;6.400
2016/07/20 03:00;2016;7;20;3;202;3.6;0.0;0;0;6.400
2016/07/20 04:00;2016;7;20;4;202;2.3;1.8;0;0;6.400
2016/07/20 05:00;2016;7;20;5;202;2.7;55.4;0;0;6.400
2016/07/20 06:00;2016;7;20;6;202;3.0;184.2;0;0;6.400
2016/07/20 07:00;2016;7;20;7;202;4.6;338.7;0;0;6.400
2016/07/20 08:00;2016;7;20;8;202;3.0;480.0;0;0;6.400
2016/07/20 09:00;2016;7;20;9;202;3.9;621.5;0;0;6.400
2016/07/20 10:00;2016;7;20;10;202;4.9;725.9;0;0;6.400
2016/07/20 11:00;2016;7;20;11;202;4.0;795.7;0;0;6.400
2016/07/20 12:00;2016;7;20;12;202;4.0;802.7;0;0;6.400
2016/07/20 13:00;2016;7;20;13;202;5.1;812.9;0;0;6.400
2016/07/20 14:00;2016;7;20;14;202;5.2;698.5;0;0;6.400
2016/07/20 15:00;2016;7;20;15;202;5.5;604.2;0;0;6.400
2016/07/20 16:00;2016;7;20;16;202;6.6;129.9;0.196850394;0.196850394;6.400
2016/07/20 17:00;2016;7;20;17;202;6.9;72.3;0;0.196850394;6.400
2016/07/20 18:00;2016;7;20;18;202;6.1;92.2;0;0.196850394;6.400
2016/07/20 19:00;2016;7;20;19;202;6.8;116.7;0.196850394;0.196850394;6.400
2016/07/20 20:00;2016;7;20;20;202;5.8;21.0;0;0.196850394;6.400
2016/07/20 21:00;2016;7;20;21;202;4.0;0.0;0;0.196850394;6.400
2016/07/20 22:00;2016;7;20;22;202;2.5;0.0;0;0;6.400
2016/07/20 23:00;2016;7;20;23;202;2.4;0.0;0;0;6.400
2016/07/21 00:00;2016;7;21;0;203;2.5;0.0;0;0;6.400
2016/07/21 01:00;2016;7;21;1;203;3.4;0.0;0;0;6.400
2016/07/21 02:00;2016;7;21;2;203;2.1;0.0;0;0;6.400
2016/07/21 03:00;2016;7;21;3;203;1.5;0.0;0;0;6.400
2016/07/21 04:00;2016;7;21;4;203;3.1;1.5;0;0;6.400
2016/07/21 05:00;2016;7;21;5;203;2.8;43.3;0;0;6.400
2016/07/21 06:00;2016;7;21;6;203;2.5;150.6;0;0;6.400
2016/07/21 07:00;2016;7;21;7;203;3.2;298.6;0;0;6.400
2016/07/21 08:00;2016;7;21;8;203;2.5;441.5;0;0;6.400
2016/07/21 09:00;2016;7;21;9;203;3.3;575.6;0;0;6.400
2016/07/21 10:00;2016;7;21;10;203;3.5;645.4;0;0;6.400
2016/07/21 11:00;2016;7;21;11;203;3.3;741.7;0;0;6.400
2016/07/21 12:00;2016;7;21;12;203;3.0;779.2;0;0;6.400
2016/07/21 13:00;2016;7;21;13;203;2.8;794.7;0;0;6.400
2016/07/21 14:00;2016;7;21;14;203;2.6;741.1;0;0;6.400
2016/07/21 15:00;2016;7;21;15;203;2.8;457.5;0;0;6.400
2016/07/21 16:00;2016;7;21;16;203;2.4;282.7;0;0;6.400
2016/07/21 17:00;2016;7;21;17;203;1.7;319.5;0;0;6.400
2016/07/21 18:00;2016;7;21;18;203;2.2;174.4;0;0;6.400
2016/07/21 19:00;2016;7;21;19;203;3.5;101.2;0;0;6.400
2016/07/21 20:00;2016;7;21;20;203;3.5;8.6;0;0;6.400
2016/07/21 21:00;2016;7;21;21;203;3.6;0.0;0;0;6.400
2016/07/21 22:00;2016;7;21;22;203;4.3;0.0;0;0;6.400
2016/07/21 23:00;2016;7;21;23;203;4.1;0.0;0;0;6.400
2016/07/22 00:00;2016;7;22;0;204;3.5;0.0;0;0;6.400
2016/07/22 01:00;2016;7;22;1;204;4.6;0.0;0;0;6.400
2016/07/22 02:00;2016;7;22;2;204;3.3;0.0;0;0;6.400
2016/07/22 03:00;2016;7;22;3;204;2.4;0.0;8.401574803;8.401574803;6.400
2016/07/22 04:00;2016;7;22;4;204;2.1;0.0;2.803149606;11.20472441;6.400
2016/07/22 05:00;2016;7;22;5;204;1.8;7.7;3;14.20472441;6.400
2016/07/22 06:00;2016;7;22;6;204;1.9;11.0;5.803149606;11.60629921;6.400
2016/07/22 07:00;2016;7;22;7;204;2.5;101.2;2.795275591;11.5984252;6.400
2016/07/22 08:00;2016;7;22;8;204;2.8;28.3;1.393700787;9.992125984;6.400
2016/07/22 09:00;2016;7;22;9;204;3.9;40.1;0.401574803;4.590551181;6.400
2016/07/22 10:00;2016;7;22;10;204;5.0;275.6;0;1.795275591;6.400
2016/07/22 11:00;2016;7;22;11;204;5.3;520.1;0;0.401574803;6.400
2016/07/22 12:00;2016;7;22;12;204;5.7;831.1;0;0;6.400
2016/07/22 13:00;2016;7;22;13;204;5.4;655.8;0;0;6.400
2016/07/22 14:00;2016;7;22;14;204;4.4;585.7;0;0;6.400
2016/07/22 15:00;2016;7;22;15;204;4.1;568.5;0;0;6.400
2016/07/22 16:00;2016;7;22;16;204;5.0;414.0;0;0;6.400
2016/07/22 17:00;2016;7;22;17;204;2.2;308.7;0;0;6.400
2016/07/22 18:00;2016;7;22;18;204;1.0;175.7;0;0;6.400
2016/07/22 19:00;2016;7;22;19;204;2.8;98.3;0;0;6.400
2016/07/22 20:00;2016;7;22;20;204;1.4;12.2;0;0;6.400
2016/07/22 21:00;2016;7;22;21;204;1.8;0.0;0;0;6.400
2016/07/22 22:00;2016;7;22;22;204;2.7;0.0;0;0;6.400
2016/07/22 23:00;2016;7;22;23;204;2.2;0.0;0;0;6.400
2016/07/23 00:00;2016;7;23;0;205;1.4;0.0;0;0;6.400
2016/07/23 01:00;2016;7;23;1;205;1.7;0.0;0;0;6.400
2016/07/23 02:00;2016;7;23;2;205;2.1;0.0;0;0;6.400
2016/07/23 03:00;2016;7;23;3;205;2.3;0.0;0;0;6.400
2016/07/23 04:00;2016;7;23;4;205;3.6;0.1;0;0;6.400
2016/07/23 05:00;2016;7;23;5;205;4.0;15.6;0;0;6.400
2016/07/23 06:00;2016;7;23;6;205;4.5;44.9;0;0;6.400
2016/07/23 07:00;2016;7;23;7;205;4.8;113.1;0;0;6.400
2016/07/23 08:00;2016;7;23;8;205;5.4;350.5;0;0;6.400
2016/07/23 09:00;2016;7;23;9;205;6.7;419.8;0;0;6.400
2016/07/23 10:00;2016;7;23;10;205;6.4;570.5;0;0;6.400
2016/07/23 11:00;2016;7;23;11;205;7.3;774.9;0;0;6.400
2016/07/23 12:00;2016;7;23;12;205;7.4;855.7;0;0;6.400
2016/07/23 13:00;2016;7;23;13;205;7.5;773.4;0;0;6.400
2016/07/23 14:00;2016;7;23;14;205;7.6;704.1;0;0;6.400
2016/07/23 15:00;2016;7;23;15;205;5.1;540.2;0;0;6.400
2016/07/23 16:00;2016;7;23;16;205;3.3;448.4;0;0;6.400
2016/07/23 17:00;2016;7;23;17;205;4.0;248.0;0;0;6.400
2016/07/23 18:00;2016;7;23;18;205;4.6;203.8;0;0;6.400
2016/07/23 19:00;2016;7;23;19;205;5.5;57.1;0;0;6.400
2016/07/23 20:00;2016;7;23;20;205;3.6;8.5;0;0;6.400
2016/07/23 21:00;2016;7;23;21;205;4.4;0.0;0;0;6.400
2016/07/23 22:00;2016;7;23;22;205;4.1;0.0;0;0;6.400
2016/07/23 23:00;2016;7;23;23;205;2.1;0.0;0;0;6.400
2016/07/24 00:00;2016;7;24;0;206;1.9;0.0;0;0;6.400
2016/07/24 01:00;2016;7;24;1;206;3.0;0.0;0;0;6.400
2016/07/24 02:00;2016;7;24;2;206;3.0;0.0;0;0;6.400
2016/07/24 03:00;2016;7;24;3;206;2.6;0.0;0;0;6.400
2016/07/24 04:00;2016;7;24;4;206;2.2;0.4;0;0;6.400
2016/07/24 05:00;2016;7;24;5;206;1.8;20.6;0;0;6.400
2016/07/24 06:00;2016;7;24;6;206;1.2;71.5;0;0;6.400
2016/07/24 07:00;2016;7;24;7;206;1.7;81.2;0;0;6.400
2016/07/24 08:00;2016;7;24;8;206;1.7;99.8;0;0;6.400
2016/07/24 09:00;2016;7;24;9;206;1.6;302.6;0;0;6.400
2016/07/24 10:00;2016;7;24;10;206;2.8;501.4;0;0;6.400
2016/07/24 11:00;2016;7;24;11;206;2.3;530.0;0;0;6.400
2016/07/24 12:00;2016;7;24;12;206;4.5;572.0;0;0;6.400
2016/07/24 13:00;2016;7;24;13;206;2.5;548.7;0;0;6.400
2016/07/24 14:00;2016;7;24;14;206;3.6;463.0;0;0;6.400
2016/07/24 15:00;2016;7;24;15;206;4.2;526.2;0;0;6.400
2016/07/24 16:00;2016;7;24;16;206;3.9;505.1;0;0;6.400
2016/07/24 17:00;2016;7;24;17;206;5.2;310.4;0;0;6.400
2016/07/24 18:00;2016;7;24;18;206;2.6;155.0;0;0;6.400
2016/07/24 19:00;2016;7;24;19;206;3.1;46.4;0;0;6.400
2016/07/24 20:00;2016;7;24;20;206;2.7;9.9;0;0;6.400
2016/07/24 21:00;2016;7;24;21;206;2.9;0.0;0;0;6.400
2016/07/24 22:00;2016;7;24;22;206;3.0;0.0;0;0;6.400
2016/07/24 23:00;2016;7;24;23;206;2.7;0.0;0;0;6.400
2016/07/25 00:00;2016;7;25;0;207;2.5;0.0;0;0;6.400
2016/07/25 01:00;2016;7;25;1;207;2.2;0.0;0;0;6.400
2016/07/25 02:00;2016;7;25;2;207;2.7;0.0;0;0;6.400
2016/07/25 03:00;2016;7;25;3;207;3.7;0.0;0;0;6.400
2016/07/25 04:00;2016;7;25;4;207;3.4;1.5;0;0;6.400
2016/07/25 05:00;2016;7;25;5;207;2.9;22.9;0;0;6.400
2016/07/25 06:00;2016;7;25;6;207;3.5;46.3;0;0;6.400
2016/07/25 07:00;2016;7;25;7;207;4.1;97.6;0;0;6.400
2016/07/25 08:00;2016;7;25;8;207;4.5;227.2;0;0;6.400
2016/07/25 09:00;2016;7;25;9;207;6.0;242.0;0;0;6.400
2016/07/25 10:00;2016;7;25;10;207;7.7;208.7;0;0;6.400
2016/07/25 11:00;2016;7;25;11;207;8.0;158.5;0;0;6.400
2016/07/25 12:00;2016;7;25;12;207;8.7;218.3;0;0;6.400
2016/07/25 13:00;2016;7;25;13;207;8.5;290.4;0;0;6.400
2016/07/25 14:00;2016;7;25;14;207;7.5;553.0;0;0;6.400
2016/07/25 15:00;2016;7;25;15;207;7.7;336.2;0;0;6.400
2016/07/25 16:00;2016;7;25;16;207;7.2;455.9;0;0;6.400
2016/07/25 17:00;2016;7;25;17;207;6.4;242.8;0;0;6.400
2016/07/25 18:00;2016;7;25;18;207;5.4;107.2;0;0;6.400
2016/07/25 19:00;2016;7;25;19;207;3.6;44.6;0;0;6.400
2016/07/25 20:00;2016;7;25;20;207;4.0;5.3;0;0;6.400
2016/07/25 21:00;2016;7;25;21;207;2.5;0.0;0;0;6.400
2016/07/25 22:00;2016;7;25;22;207;2.9;0.0;0;0;6.400
2016/07/25 23:00;2016;7;25;23;207;3.2;0.0;0;0;6.400
2016/07/26 00:00;2016;7;26;0;208;3.7;0.0;0;0;6.400
2016/07/26 01:00;2016;7;26;1;208;3.4;0.0;0;0;6.400
2016/07/26 02:00;2016;7;26;2;208;2.8;0.0;0;0;6.400
2016/07/26 03:00;2016;7;26;3;208;2.9;0.0;0;0;6.400
2016/07/26 04:00;2016;7;26;4;208;2.9;0.5;0;0;6.400
2016/07/26 05:00;2016;7;26;5;208;2.8;33.2;0;0;6.400
2016/07/26 06:00;2016;7;26;6;208;3.2;162.9;0;0;6.400
2016/07/26 07:00;2016;7;26;7;208;3.7;293.2;0;0;6.400
2016/07/26 08:00;2016;7;26;8;208;3.3;464.6;0;0;6.400
2016/07/26 09:00;2016;7;26;9;208;3.5;598.8;0;0;6.400
2016/07/26 10:00;2016;7;26;10;208;3.8;674.0;0;0;6.400
2016/07/26 11:00;2016;7;26;11;208;3.2;716.4;0;0;6.400
2016/07/26 12:00;2016;7;26;12;208;4.2;618.5;0;0;6.400
2016/07/26 13:00;2016;7;26;13;208;4.0;565.7;0;0;6.400
2016/07/26 14:00;2016;7;26;14;208;3.7;402.0;0;0;6.400
2016/07/26 15:00;2016;7;26;15;208;3.2;402.0;0;0;6.400
2016/07/26 16:00;2016;7;26;16;208;3.2;309.0;0;0;6.400
2016/07/26 17:00;2016;7;26;17;208;3.5;222.0;0;0;6.400
2016/07/26 18:00;2016;7;26;18;208;3.5;100.5;0;0;6.400
2016/07/26 19:00;2016;7;26;19;208;3.0;47.1;0;0;6.400
2016/07/26 20:00;2016;7;26;20;208;3.8;4.9;0;0;6.400
2016/07/26 21:00;2016;7;26;21;208;5.3;0.0;0;0;6.400
2016/07/26 22:00;2016;7;26;22;208;4.5;0.0;0;0;6.400
2016/07/26 23:00;2016;7;26;23;208;4.6;0.0;0;0;6.400
2016/07/27 00:00;2016;7;27;0;209;4.7;0.0;0;0;6.400
2016/07/27 01:00;2016;7;27;1;209;4.8;0.0;0;0;6.400
2016/07/27 02:00;2016;7;27;2;209;4.5;0.0;0;0;6.400
2016/07/27 03:00;2016;7;27;3;209;5.0;0.0;0;0;6.400
2016/07/27 04:00;2016;7;27;4;209;4.3;0.1;0;0;6.400
2016/07/27 05:00;2016;7;27;5;209;3.2;20.3;0;0;6.400
2016/07/27 06:00;2016;7;27;6;209;4.5;130.6;0;0;6.400
2016/07/27 07:00;2016;7;27;7;209;5.2;158.5;0;0;6.400
2016/07/27 08:00;2016;7;27;8;209;5.3;412.6;0;0;6.400
2016/07/27 09:00;2016;7;27;9;209;6.1;607.2;0;0;6.400
2016/07/27 10:00;2016;7;27;10;209;5.6;650.8;0;0;6.400
2016/07/27 11:00;2016;7;27;11;209;5.8;429.7;0;0;6.400
2016/07/27 12:00;2016;7;27;12;209;5.6;583.7;0;0;6.400
2016/07/27 13:00;2016;7;27;13;209;5.1;280.4;0;0;6.400
2016/07/27 14:00;2016;7;27;14;209;6.3;281.7;0;0;6.400
2016/07/27 15:00;2016;7;27;15;209;6.8;162.7;0;0;6.400
2016/07/27 16:00;2016;7;27;16;209;6.6;153.2;0.196850394;0.196850394;6.400
2016/07/27 17:00;2016;7;27;17;209;4.6;63.9;0.992125984;1.188976378;6.400
2016/07/27 18:00;2016;7;27;18;209;3.9;45.8;0.196850394;1.385826772;6.400
2016/07/27 19:00;2016;7;27;19;209;3.9;16.2;0;1.188976378;6.400
2016/07/27 20:00;2016;7;27;20;209;2.9;1.3;0.196850394;0.393700787;6.400
2016/07/27 21:00;2016;7;27;21;209;2.3;0.0;0;0.196850394;6.400
2016/07/27 22:00;2016;7;27;22;209;2.0;0.0;1.795275591;1.992125984;6.400
2016/07/27 23:00;2016;7;27;23;209;3.1;0.0;0.795275591;2.590551181;6.400
2016/07/28 00:00;2016;7;28;0;210;4.1;0.0;0.401574803;2.992125984;6.400
2016/07/28 01:00;2016;7;28;1;210;4.2;0.0;0;1.196850394;6.400
2016/07/28 02:00;2016;7;28;2;210;5.2;0.0;0;0.401574803;6.400
2016/07/28 03:00;2016;7;28;3;210;5.6;0.0;0;0;6.400
2016/07/28 04:00;2016;7;28;4;210;5.2;0.1;0;0;6.400
2016/07/28 05:00;2016;7;28;5;210;5.7;10.4;0;0;6.400
2016/07/28 06:00;2016;7;28;6;210;5.6;41.7;0;0;6.400
2016/07/28 07:00;2016;7;28;7;210;6.0;74.7;0.598425197;0.598425197;6.400
2016/07/28 08:00;2016;7;28;8;210;6.4;199.5;0;0.598425197;6.400
2016/07/28 09:00;2016;7;28;9;210;7.2;286.6;0;0.598425197;6.400
2016/07/28 10:00;2016;7;28;10;210;7.6;404.0;0;0;6.400
2016/07/28 11:00;2016;7;28;11;210;7.6;394.1;0;0;6.400
2016/07/28 12:00;2016;7;28;12;210;8.7;465.1;0;0;6.400
2016/07/28 13:00;2016;7;28;13;210;8.6;664.5;0;0;6.400
2016/07/28 14:00;2016;7;28;14;210;7.6;478.8;0;0;6.400
2016/07/28 15:00;2016;7;28;15;210;6.2;472.7;0;0;6.400
2016/07/28 16:00;2016;7;28;16;210;5.2;384.7;0;0;6.400
2016/07/28 17:00;2016;7;28;17;210;4.5;269.5;0;0;6.400
2016/07/28 18:00;2016;7;28;18;210;4.6;90.9;0;0;6.400
2016/07/28 19:00;2016;7;28;19;210;6.4;57.5;0;0;6.400
2016/07/28 20:00;2016;7;28;20;210;5.9;2.5;0;0;6.400
2016/07/28 21:00;2016;7;28;21;210;4.2;0.0;0;0;6.400
2016/07/28 22:00;2016;7;28;22;210;4.0;0.0;0.795275591;0.795275591;6.400
2016/07/28 23:00;2016;7;28;23;210;3.7;0.0;0;0.795275591;6.400
2016/07/29 00:00;2016;7;29;0;211;5.0;0.0;0;0.795275591;6.400
2016/07/29 01:00;2016;7;29;1;211;5.1;0.0;0;0;6.400
2016/07/29 02:00;2016;7;29;2;211;5.1;0.0;0.196850394;0.196850394;6.400
2016/07/29 03:00;2016;7;29;3;211;4.8;0.0;0;0.196850394;6.400
2016/07/29 04:00;2016;7;29;4;211;5.8;0.1;0;0.196850394;6.400
2016/07/29 05:00;2016;7;29;5;211;6.3;10.4;0;0;6.400
2016/07/29 06:00;2016;7;29;6;211;6.6;33.5;0;0;6.400
2016/07/29 07:00;2016;7;29;7;211;6.5;129.5;0;0;6.400
2016/07/29 08:00;2016;7;29;8;211;7.0;132.5;0;0;6.400
2016/07/29 09:00;2016;7;29;9;211;7.7;136.2;0.393700787;0.393700787;6.400
2016/07/29 10:00;2016;7;29;10;211;7.7;281.4;0;0.393700787;6.400
2016/07/29 11:00;2016;7;29;11;211;5.3;503.0;0;0.393700787;6.400
2016/07/29 12:00;2016;7;29;12;211;5.3;641.6;0;0;6.400
2016/07/29 13:00;2016;7;29;13;211;4.6;247.9;0;0;6.400
2016/07/29 14:00;2016;7;29;14;211;3.1;529.8;0;0;6.400
2016/07/29 15:00;2016;7;29;15;211;3.4;320.9;0;0;6.400
2016/07/29 16:00;2016;7;29;16;211;1.6;356.4;0;0;6.400
2016/07/29 17:00;2016;7;29;17;211;1.4;107.7;0;0;6.400
2016/07/29 18:00;2016;7;29;18;211;1.6;118.4;0;0;6.400
2016/07/29 19:00;2016;7;29;19;211;2.0;42.3;0;0;6.400
2016/07/29 20:00;2016;7;29;20;211;1.8;6.7;0;0;6.400
2016/07/29 21:00;2016;7;29;21;211;4.1;0.0;0;0;6.400
2016/07/29 22:00;2016;7;29;22;211;1.2;0.0;0;0;6.400
2016/07/29 23:00;2016;7;29;23;211;3.0;0.0;0;0;6.400
2016/07/30 00:00;2016;7;30;0;212;0.8;0.0;0;0;6.400
2016/07/30 01:00;2016;7;30;1;212;1.1;0.0;0;0;6.400
2016/07/30 02:00;2016;7;30;2;212;2.1;0.0;0;0;6.400
2016/07/30 03:00;2016;7;30;3;212;3.1;0.0;0;0;6.400
2016/07/30 04:00;2016;7;30;4;212;4.0;0.0;0;0;6.400
2016/07/30 05:00;2016;7;30;5;212;5.3;14.3;0;0;6.400
2016/07/30 06:00;2016;7;30;6;212;5.7;65.7;0;0;6.400
2016/07/30 07:00;2016;7;30;7;212;7.1;96.4;0;0;6.400
2016/07/30 08:00;2016;7;30;8;212;7.1;119.2;0;0;6.400
2016/07/30 09:00;2016;7;30;9;212;7.8;96.1;0.795275591;0.795275591;6.400
2016/07/30 10:00;2016;7;30;10;212;8.4;166.4;1.401574803;2.196850394;6.400
2016/07/30 11:00;2016;7;30;11;212;6.7;451.6;0;2.196850394;6.400
2016/07/30 12:00;2016;7;30;12;212;8.5;177.4;2.795275591;4.196850394;6.400
2016/07/30 13:00;2016;7;30;13;212;8.0;374.4;0;2.795275591;6.400
2016/07/30 14:00;2016;7;30;14;212;7.7;143.2;0;2.795275591;6.400
2016/07/30 15:00;2016;7;30;15;212;7.2;68.3;0;0;6.400
2016/07/30 16:00;2016;7;30;16;212;6.0;59.6;0;0;6.400
2016/07/30 17:00;2016;7;30;17;212;5.6;45.7;0.598425197;0.598425197;6.400
2016/07/30 18:00;2016;7;30;18;212;4.5;90.8;0;0.598425197;6.400
2016/07/30 19:00;2016;7;30;19;212;2.4;33.0;0;0.598425197;6.400
2016/07/30 20:00;2016;7;30;20;212;1.7;0.9;0;0;6.400
2016/07/30 21:00;2016;7;30;21;212;2.2;0.0;0;0;6.400
2016/07/30 22:00;2016;7;30;22;212;1.3;0.0;0;0;6.400
2016/07/30 23:00;2016;7;30;23;212;1.8;0.0;0;0;6.400
2016/07/31 00:00;2016;7;31;0;213;2.5;0.0;0.196850394;0.196850394;6.400
2016/07/31 01:00;2016;7;31;1;213;3.1;0.0;0;0.196850394;6.400
2016/07/31 02:00;2016;7;31;2;213;1.7;0.0;0;0.196850394;6.400
2016/07/31 03:00;2016;7;31;3;213;1.7;0.0;0;0;6.400
2016/07/31 04:00;2016;7;31;4;213;2.4;0.2;0;0;6.400
2016/07/31 05:00;2016;7;31;5;213;2.2;13.6;0;0;6.400
2016/07/31 06:00;2016;7;31;6;213;2.2;59.6;0;0;6.400
2016/07/31 07:00;2016;7;31;7;213;1.6;143.7;0;0;6.400
2016/07/31 08:00;2016;7;31;8;213;2.3;358.5;0;0;6.400
2016/07/31 09:00;2016;7;31;9;213;3.5;269.1;0;0;6.400
2016/07/31 10:00;2016;7;31;10;213;4.5;467.0;0;0;6.400
2016/07/31 11:00;2016;7;31;11;213;4.6;473.4;0;0;6.400
2016/07/31 12:00;2016;7;31;12;213;4.1;252.6;0;0;6.400
2016/07/31 13:00;2016;7;31;13;213;4.1;348.5;0;0;6.400
2016/07/31 14:00;2016;7;31;14;213;4.6;551.8;0;0;6.400
